{'N_BLOCKING=1_avg': 4.019833333333334, 'N_BLOCKING=1_best': 4.019833333333334, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 4.061133333333333, 'N_BLOCKING=2_best': 4.061133333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 4.121833333333332, 'N_BLOCKING=3_best': 4.121833333333332, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 4.1747, 'xsmm_reference_best': 4.1747, 'xsmm_reference_cpu_freq': 2.999834, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 6.42, 'N_BLOCKING=1_best': 6.42, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 6.240433333333333, 'N_BLOCKING=2_best': 6.240433333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 6.842999999999999, 'N_BLOCKING=3_best': 6.842999999999999, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 6.548966666666667, 'xsmm_reference_best': 6.548966666666667, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 11.664066666666667, 'N_BLOCKING=1_best': 11.664066666666667, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 11.573266666666665, 'N_BLOCKING=2_best': 11.573266666666665, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 10.403633333333334, 'N_BLOCKING=3_best': 10.403633333333334, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 10.767933333333334, 'xsmm_reference_best': 10.767933333333334, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 21.33223333333333, 'N_BLOCKING=1_best': 21.33223333333333, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 18.084533333333336, 'N_BLOCKING=2_best': 18.084533333333336, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 18.308, 'N_BLOCKING=3_best': 18.308, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 18.310966666666666, 'xsmm_reference_best': 18.310966666666666, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 40.867399999999996, 'N_BLOCKING=1_best': 40.867399999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 35.96993333333333, 'N_BLOCKING=2_best': 35.96993333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 34.996566666666666, 'N_BLOCKING=3_best': 34.996566666666666, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 37.0141, 'xsmm_reference_best': 37.0141, 'xsmm_reference_cpu_freq': 2.999843, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 82.9263, 'N_BLOCKING=1_best': 82.9263, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 74.13776666666666, 'N_BLOCKING=2_best': 74.13776666666666, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 72.8008, 'N_BLOCKING=3_best': 72.8008, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 66.25513333333333, 'xsmm_reference_best': 66.25513333333333, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 4.131200000000001, 'N_BLOCKING=1_best': 4.131200000000001, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 4.157933333333333, 'N_BLOCKING=2_best': 4.157933333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 4.203033333333333, 'N_BLOCKING=3_best': 4.203033333333333, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 4.314566666666667, 'xsmm_reference_best': 4.314566666666667, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 6.158766666666667, 'N_BLOCKING=1_best': 6.158766666666667, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 6.172633333333334, 'N_BLOCKING=2_best': 6.172633333333334, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 6.299366666666667, 'N_BLOCKING=3_best': 6.299366666666667, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 6.7062333333333335, 'xsmm_reference_best': 6.7062333333333335, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 11.593066666666665, 'N_BLOCKING=1_best': 11.593066666666665, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 10.9578, 'N_BLOCKING=2_best': 10.9578, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 11.051433333333334, 'N_BLOCKING=3_best': 11.051433333333334, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 10.817366666666665, 'xsmm_reference_best': 10.817366666666665, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 22.670066666666667, 'N_BLOCKING=1_best': 22.670066666666667, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 18.63533333333333, 'N_BLOCKING=2_best': 18.63533333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 17.901, 'N_BLOCKING=3_best': 17.901, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 20.14153333333333, 'xsmm_reference_best': 20.14153333333333, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 40.3927, 'N_BLOCKING=1_best': 40.3927, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 36.869166666666665, 'N_BLOCKING=2_best': 36.869166666666665, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 35.5452, 'N_BLOCKING=3_best': 35.5452, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 33.38003333333333, 'xsmm_reference_best': 33.38003333333333, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'sparse'}
