{'N_BLOCKING=1_avg': 14.344299999999999, 'N_BLOCKING=1_best': 14.344299999999999, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 13.914333333333333, 'N_BLOCKING=2_best': 13.914333333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 14.196266666666668, 'N_BLOCKING=3_best': 14.196266666666668, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.019233333333334, 'xsmm_reference_best': 14.019233333333334, 'xsmm_reference_cpu_freq': 2.499906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 26.4922, 'N_BLOCKING=1_best': 26.4922, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 21.278833333333335, 'N_BLOCKING=2_best': 21.278833333333335, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 21.668633333333332, 'N_BLOCKING=3_best': 21.668633333333332, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.876966666666664, 'xsmm_reference_best': 20.876966666666664, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 41.0648, 'N_BLOCKING=1_best': 41.0648, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 37.42143333333333, 'N_BLOCKING=2_best': 37.42143333333333, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 34.49896666666667, 'N_BLOCKING=3_best': 34.49896666666667, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 37.70583333333333, 'xsmm_reference_best': 37.70583333333333, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 64.59406666666668, 'N_BLOCKING=1_best': 64.59406666666668, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 66.7796, 'N_BLOCKING=2_best': 66.7796, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 62.314033333333334, 'N_BLOCKING=3_best': 62.314033333333334, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 64.1486, 'xsmm_reference_best': 64.1486, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 118.82616666666667, 'N_BLOCKING=1_best': 118.82616666666667, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 131.0214, 'N_BLOCKING=2_best': 131.0214, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 126.4691, 'N_BLOCKING=3_best': 126.4691, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 126.49746666666667, 'xsmm_reference_best': 126.49746666666667, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 306.4741333333333, 'N_BLOCKING=1_best': 306.4741333333333, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 309.36323333333337, 'N_BLOCKING=2_best': 309.36323333333337, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 297.52983333333333, 'N_BLOCKING=3_best': 297.52983333333333, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 255.54149999999998, 'xsmm_reference_best': 255.54149999999998, 'xsmm_reference_cpu_freq': 2.499911, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 14.746966666666667, 'N_BLOCKING=1_best': 14.746966666666667, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 14.528300000000002, 'N_BLOCKING=2_best': 14.528300000000002, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 14.612633333333333, 'N_BLOCKING=3_best': 14.612633333333333, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.595466666666669, 'xsmm_reference_best': 14.595466666666669, 'xsmm_reference_cpu_freq': 2.499887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 26.186366666666668, 'N_BLOCKING=1_best': 26.186366666666668, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 20.5609, 'N_BLOCKING=2_best': 20.5609, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 21.033, 'N_BLOCKING=3_best': 21.033, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.321833333333334, 'xsmm_reference_best': 20.321833333333334, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 42.16303333333334, 'N_BLOCKING=1_best': 42.16303333333334, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 36.879, 'N_BLOCKING=2_best': 36.879, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 34.48896666666667, 'N_BLOCKING=3_best': 34.48896666666667, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 36.340900000000005, 'xsmm_reference_best': 36.340900000000005, 'xsmm_reference_cpu_freq': 2.499941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 65.08483333333334, 'N_BLOCKING=1_best': 65.08483333333334, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 69.70133333333334, 'N_BLOCKING=2_best': 69.70133333333334, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 64.58193333333334, 'N_BLOCKING=3_best': 64.58193333333334, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 66.57676666666667, 'xsmm_reference_best': 66.57676666666667, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 119.20656666666667, 'N_BLOCKING=1_best': 119.20656666666667, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 131.82336666666666, 'N_BLOCKING=2_best': 131.82336666666666, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 126.52813333333333, 'N_BLOCKING=3_best': 126.52813333333333, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 118.2601, 'xsmm_reference_best': 118.2601, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'sparse'}
